PT_CODE,UMLS_CUI,TERM,TTY
10058842,C0241832,"Cerebrovascular insufficiency",PT
10011893,C0241856,"Deafness occupational",LLT
10011893,C0241856,"Deafness occupational",PT
10051890,C0241873,"Eczema impetiginous",LLT
10051890,C0241873,"Eczema impetiginous",PT
10052324,C0241883,"Epstein-Barr virus antibody positive",LLT
10052324,C0241883,"Epstein-Barr virus antibody positive",PT
10018762,C0241902,"Grunting",LLT
10018762,C0241902,"Grunting",PT
10060876,C0241908,"Benign familial haematuria",LLT
10060876,C0241908,"Benign familial haematuria",PT
10049688,C0241923,"HTLV-1 antibody positive",LLT
10077606,C0241930,"Hypobarism",LLT
10077606,C0241930,"Hypobarism",PT
10021030,C0241934,"Hypomania",PT
10021030,C0241934,"Hypomania",LLT
10022657,C0241950,"Intestinal infarction",LLT
10022657,C0241950,"Intestinal infarction",PT
10077284,C0241961,"Kidney angiomyolipoma",LLT
10051688,C0241982,"Pulmonary bulla",LLT
10050026,C0242034,"Panmyelopathy",LLT
10050026,C0242034,"Panmyelopathy",PT
10037368,C0242073,"Pulmonary congestion",PT
10037368,C0242073,"Pulmonary congestion",LLT
10039330,C0242084,"Ruptured cerebral aneurysm",PT
10039330,C0242084,"Ruptured cerebral aneurysm",LLT
10050409,C0242089,"Serology positive",PT
10050409,C0242089,"Serology positive",LLT
10000318,C0242115,"Abscess sweat gland",LLT
10000318,C0242115,"Abscess sweat gland",PT
10043647,C0242129,"Thrombotic stroke",PT
10043647,C0242129,"Thrombotic stroke",LLT
10034254,C0242172,"Pelvic inflammatory disease",LLT
10034254,C0242172,"Pelvic inflammatory disease",PT
10021143,C0242184,"Hypoxia",PT
10021143,C0242184,"Hypoxia",LLT
10010050,C0242225,"Colour blindness",LLT
10010050,C0242225,"Colour blindness",PT
10011089,C0242231,"Coronary artery stenosis",PT
10011089,C0242231,"Coronary artery stenosis",LLT
10072359,C0242287,"Neuromyotonia",PT
10072359,C0242287,"Neuromyotonia",LLT
10052032,C0242292,"Albright's disease",LLT
10052032,C0242292,"Albright's disease",PT
10072955,C0242297,"Nutritional supplementation",LLT
10072955,C0242297,"Nutritional supplementation",PT
10017553,C0242301,"Furuncle",PT
10017553,C0242301,"Furuncle",LLT
10058108,C0242339,"Dyslipidaemia",PT
10058108,C0242339,"Dyslipidaemia",LLT
10036297,C0242342,"Postpartum hypopituitarism",PT
10036297,C0242342,"Postpartum hypopituitarism",LLT
10061461,C0242350,"Erectile dysfunction",LLT
10061461,C0242350,"Erectile dysfunction",PT
10058467,C0242379,"Lung neoplasm malignant",LLT
10058467,C0242379,"Lung neoplasm malignant",PT
10064930,C0242383,"Age-related macular degeneration",PT
10064930,C0242383,"Age-related macular degeneration",LLT
10051456,C0242387,"Mandibulofacial dysostosis",PT
10051456,C0242387,"Mandibulofacial dysostosis",LLT
10063339,C0242388,"Phytotherapy",LLT
10063339,C0242388,"Phytotherapy",PT
10063231,C0242401,"Opiates",LLT
10063231,C0242401,"Opiates",PT
10058177,C0242407,"Hyperkinetic heart syndrome",LLT
10058177,C0242407,"Hyperkinetic heart syndrome",PT
10038886,C0242420,"Retinal oedema",PT
10038886,C0242420,"Retinal oedema",LLT
10034010,C0242422,"Parkinsonism",PT
10034010,C0242422,"Parkinsonism",LLT
10056263,C0242427,"Pericardiotomy",PT
10056263,C0242427,"Pericardiotomy",LLT
10034851,C0242429,"Pharynx discomfort",LLT
10036976,C0242453,"Prostatism",PT
10036976,C0242453,"Prostatism",LLT
10024794,C0242459,"Loeffler's syndrome",LLT
10024794,C0242459,"Loeffler's syndrome",PT
10057739,C0242461,"Purpura non-thrombocytopenic",LLT
10057739,C0242461,"Purpura non-thrombocytopenic",PT
10065360,C0242473,"Anal prolapse",LLT
10065360,C0242473,"Anal prolapse",PT
10069351,C0242488,"Acute lung injury",PT
10069351,C0242488,"Acute lung injury",LLT
10014910,C0242490,"Enthesopathy",PT
10014910,C0242490,"Enthesopathy",LLT
10003885,C0242528,"Azotaemia",PT
10003885,C0242528,"Azotaemia",LLT
10050245,C0242584,"Autoimmune thrombocytopenia",LLT
10083842,C0242584,"Immune thrombocytopenia",LLT
10083842,C0242584,"Immune thrombocytopenia",PT
10079987,C0242596,"Minimal residual disease",LLT
10079987,C0242596,"Minimal residual disease",PT
10080562,C0242606,"Oxidative stress",LLT
10080562,C0242606,"Oxidative stress",PT
10007845,C0242629,"CD8 lymphocytes",LLT
10007845,C0242629,"CD8 lymphocytes",PT
10048723,C0242640,"Multiple-drug resistance",LLT
10048723,C0242640,"Multiple-drug resistance",PT
10006491,C0242644,"Brown-Sequard syndrome",PT
10006491,C0242644,"Brown-Sequard syndrome",LLT
10059126,C0242645,"Blue toe syndrome",LLT
10059126,C0242645,"Blue toe syndrome",PT
10047337,C0242648,"Vertical infection transmission",LLT
10047337,C0242648,"Vertical infection transmission",PT
10061818,C0242656,"Disease progression",LLT
10061818,C0242656,"Disease progression",PT
10051292,C0242666,"Protein S deficiency",PT
10051292,C0242666,"Protein S deficiency",LLT
10049694,C0242698,"Left ventricular dysfunction",LLT
10049694,C0242698,"Left ventricular dysfunction",PT
10086421,C0242699,"Bone demineralisation",LLT
10086421,C0242699,"Bone demineralisation",PT
10050257,C0242703,"Cardiovascular deconditioning",LLT
10050257,C0242703,"Cardiovascular deconditioning",PT
10058490,C0242706,"Hyperoxia",PT
10058490,C0242706,"Hyperoxia",LLT
10058597,C0242707,"Right ventricular dysfunction",LLT
10058597,C0242707,"Right ventricular dysfunction",PT
10029861,C0242739,"Nutritional support",LLT
10011496,C0242770,"Cryptogenic organizing pneumonia",LLT
10066396,C0242770,"Cryptogenic organising pneumonia",LLT
10016948,C0242784,"Food interaction",LLT
10016948,C0242784,"Food interaction",PT
10052744,C0242786,"High risk pregnancy",PT
10052744,C0242786,"High risk pregnancy",LLT
10006282,C0242788,"Breast neoplasm male",LLT
10086390,C0242807,"Sick leave",LLT
10086390,C0242807,"Sick leave",PT
10065950,C0242838,"Cavopulmonary anastomosis",LLT
10065950,C0242838,"Cavopulmonary anastomosis",PT
10052644,C0242855,"Congenital pulmonary valve atresia",LLT
10052644,C0242855,"Congenital pulmonary valve atresia",PT
10022626,C0242875,"Interventricular septum rupture",LLT
10022626,C0242875,"Interventricular septum rupture",PT
10052700,C0242880,"Tilt table test",PT
10052700,C0242880,"Tilt table test",LLT
10044043,C0242891,"Tooth injury",PT
10044043,C0242891,"Tooth injury",LLT
10074831,C0242917,"Filovirus infection",LLT
10074831,C0242917,"Filovirus infection",PT
10051379,C0242966,"Systemic inflammatory response syndrome",PT
10051379,C0242966,"Systemic inflammatory response syndrome",LLT
10053879,C0242966,"Sepsis syndrome",LLT
10053879,C0242966,"Sepsis syndrome",PT
10059056,C0242973,"Ventricular dysfunction",LLT
10059056,C0242973,"Ventricular dysfunction",PT
10049565,C0242979,"Muscle fatigue",PT
10049565,C0242979,"Muscle fatigue",LLT
10057865,C0242992,"Multiple chemical sensitivity",LLT
10086717,C0242992,"Idiopathic environmental intolerance",PT
10086717,C0242992,"Idiopathic environmental intolerance",LLT
10062522,C0242993,"Epidemic nephropathy",LLT
10060921,C0243001,"Abdominal abscess",LLT
10060921,C0243001,"Abdominal abscess",PT
10049767,C0243002,"Congenital tricuspid valve atresia",LLT
10049767,C0243002,"Congenital tricuspid valve atresia",PT
10014612,C0243010,"Encephalitis viral",LLT
10014612,C0243010,"Encephalitis viral",PT
10019143,C0243025,"Hantavirus pulmonary infection",LLT
10019143,C0243025,"Hantavirus pulmonary infection",PT
10040047,C0243026,"Sepsis",LLT
10040047,C0243026,"Sepsis",PT
10077116,C0243026,"Systemic infection",PT
10077116,C0243026,"Systemic infection",LLT
10002961,C0243065,"Aplasia",LLT
10002961,C0243065,"Aplasia",PT
10061666,C0259749,"Autonomic neuropathy",LLT
10061666,C0259749,"Autonomic neuropathy",PT
10023125,C0259756,"Jarisch-Herxheimer reaction",LLT
10023125,C0259756,"Jarisch-Herxheimer reaction",PT
10047344,C0259765,"Vertigo labyrinthine",LLT
10047344,C0259765,"Vertigo labyrinthine",PT
10048031,C0259768,"Wound dehiscence",PT
10048031,C0259768,"Wound dehiscence",LLT
10048905,C0259771,"Steatocystoma multiplex",PT
10048905,C0259771,"Steatocystoma multiplex",LLT
10016664,C0259779,"Fibrous dysplasia of bone",PT
10016664,C0259779,"Fibrous dysplasia of bone",LLT
10027193,C0259785,"Meningioma malignant",LLT
10027193,C0259785,"Meningioma malignant",PT
10073127,C0259785,"Anaplastic meningioma",LLT
10073127,C0259785,"Anaplastic meningioma",PT
10052856,C0259787,"Labour induction",LLT
10052856,C0259787,"Labour induction",PT
10037508,C0259799,"Punctate keratitis",PT
10037508,C0259799,"Punctate keratitis",LLT
10013643,C0259813,"Drop attacks",PT
10013643,C0259813,"Drop attacks",LLT
10048222,C0259817,"Xerosis",LLT
10048222,C0259817,"Xerosis",PT
10081750,C0259835,"High carbohydrate diet",PT
10081750,C0259835,"High carbohydrate diet",LLT
10069751,C0259836,"Low carbohydrate diet",PT
10069751,C0259836,"Low carbohydrate diet",LLT
10073855,C0259972,"Ketogenic diet",PT
10073855,C0259972,"Ketogenic diet",LLT
10003778,C0260662,"Auditory disorder",LLT
10003778,C0260662,"Auditory disorder",PT
10057482,C0260701,"Dependence on respirator",PT
10057482,C0260701,"Dependence on respirator",LLT
10026736,C0262365,"Mammogram abnormal",LLT
10026736,C0262365,"Mammogram abnormal",PT
10002176,C0262374,"Anal stenosis",LLT
10002176,C0262374,"Anal stenosis",PT
10056396,C0262380,"Asymptomatic bacteriuria",PT
10056396,C0262380,"Asymptomatic bacteriuria",LLT
10058038,C0262382,"Atrial bigeminy",LLT
10003840,C0262385,"Autonomic nervous system imbalance",LLT
10003840,C0262385,"Autonomic nervous system imbalance",PT
10048475,C0262393,"Bladder prolapse",LLT
10006313,C0262397,"Breast tenderness",PT
10006313,C0262397,"Breast tenderness",LLT
10049946,C0262414,"Cervical vertebral fracture",LLT
10049946,C0262414,"Cervical vertebral fracture",PT
10009905,C0262428,"Collagen-vascular disease",LLT
10009905,C0262428,"Collagen-vascular disease",PT
10041541,C0262431,"Spinal compression fracture",LLT
10041541,C0262431,"Spinal compression fracture",PT
10070917,C0262461,"Eccentric fixation",LLT
10070917,C0262461,"Eccentric fixation",PT
10005642,C0262463,"Blood lead increased",LLT
10005642,C0262463,"Blood lead increased",PT
10014498,C0262469,"Embolic stroke",PT
10014498,C0262469,"Embolic stroke",LLT
10062331,C0262475,"Congenital Eustachian tube anomaly",LLT
10062331,C0262475,"Congenital Eustachian tube anomaly",PT
10049704,C0262493,"Gallbladder polyp",LLT
10049704,C0262493,"Gallbladder polyp",PT
10058669,C0262497,"Global amnesia",LLT
10053339,C0262500,"Routine health maintenance",LLT
10053339,C0262500,"Routine health maintenance",PT
10071344,C0262506,"Hepatitis B core antibody positive",PT
10071344,C0262506,"Hepatitis B core antibody positive",LLT
10052021,C0262506,"Anti-HBc antibody positive",LLT
10052328,C0262507,"Hepatitis B core antigen positive",LLT
10052328,C0262507,"Hepatitis B core antigen positive",PT
10051581,C0262534,"White coat hypertension",LLT
10051581,C0262534,"White coat hypertension",PT
10065433,C0262538,"Ligament rupture",LLT
10065433,C0262538,"Ligament rupture",PT
10049947,C0262544,"Lumbar vertebral fracture",LLT
10049947,C0262544,"Lumbar vertebral fracture",PT
10070757,C0262560,"Muscle contusion",LLT
10070757,C0262560,"Muscle contusion",PT
10029408,C0262578,"Night cramps",LLT
10041056,C0262584,"Small cell carcinoma",PT
10041056,C0262584,"Small cell carcinoma",LLT
10034238,C0262591,"Pelvic adhesions",LLT
10034238,C0262591,"Pelvic adhesions",PT
10034586,C0262593,"Peripheral nerve injury",PT
10034586,C0262593,"Peripheral nerve injury",LLT
10075849,C0262598,"Potassium wasting nephropathy",LLT
10075849,C0262598,"Potassium wasting nephropathy",PT
10060696,C0262605,"Presbyoesophagus",LLT
10060696,C0262605,"Presbyoesophagus",PT
10062104,C0262613,"Renal mass",LLT
10062104,C0262613,"Renal mass",PT
10063604,C0262622,"Tympanic membrane scarring",LLT
10040102,C0262627,"Seroma",PT
10040102,C0262627,"Seroma",LLT
10046764,C0262657,"Uterine atrophy",LLT
10046764,C0262657,"Uterine atrophy",PT
10047732,C0262666,"Vulval abscess",PT
10047732,C0262666,"Vulval abscess",LLT
10015829,C0262918,"Extraocular muscle paresis",LLT
10037018,C0262923,"Protein urine",LLT
10037018,C0262923,"Protein urine",PT
10061005,C0262929,"Cardiac myxoma",LLT
10061005,C0262929,"Cardiac myxoma",PT
10040825,C0262977,"Skin depigmentation",LLT
10040825,C0262977,"Skin depigmentation",PT
10058675,C0262985,"Dermatitis psoriasiform",LLT
10058675,C0262985,"Dermatitis psoriasiform",PT
10011686,C0262988,"Cutaneous vasculitis",LLT
10011686,C0262988,"Cutaneous vasculitis",PT
10050207,C0263008,"Skin fibrosis",LLT
10050207,C0263008,"Skin fibrosis",PT
10056876,C0263011,"Septal panniculitis",LLT
10056876,C0263011,"Septal panniculitis",PT
10033678,C0263012,"Panniculitis lobular",LLT
10033678,C0263012,"Panniculitis lobular",PT
10000099,C0263105,"Abdominal wall abscess",LLT
10000099,C0263105,"Abdominal wall abscess",PT
10051568,C0263107,"Chest wall abscess",LLT
10051568,C0263107,"Chest wall abscess",PT
10050269,C0263109,"Groin abscess",PT
10050269,C0263109,"Groin abscess",LLT
10052457,C0263111,"Perineal abscess",LLT
10052457,C0263111,"Perineal abscess",PT
10056274,C0263324,"Erythema toxicum neonatorum",PT
10056274,C0263324,"Erythema toxicum neonatorum",LLT
10051446,C0263325,"Transient acantholytic dermatosis",PT
10051446,C0263325,"Transient acantholytic dermatosis",LLT
10061399,C0263332,"Urticaria thermal",LLT
10061399,C0263332,"Urticaria thermal",PT
10046742,C0263333,"Urticaria contact",LLT
10046742,C0263333,"Urticaria contact",PT
10046739,C0263334,"Urticaria aquagenic",LLT
10046739,C0263334,"Urticaria aquagenic",PT
10052568,C0263338,"Urticaria chronic",LLT
10052568,C0263338,"Urticaria chronic",PT
10039986,C0263351,"Senile pruritus",PT
10039986,C0263351,"Senile pruritus",LLT
10046750,C0263352,"Urticaria papular",LLT
10046750,C0263352,"Urticaria papular",PT
10037890,C0263355,"Rash scarlatiniform",LLT
10037890,C0263355,"Rash scarlatiniform",PT
10055035,C0263359,"Erythema dyschromicum perstans",PT
10055035,C0263359,"Erythema dyschromicum perstans",LLT
10048649,C0263367,"Koebner phenomenon",LLT
10048649,C0263367,"Koebner phenomenon",PT
10053842,C0263372,"Gianotti-Crosti syndrome",PT
10053842,C0263372,"Gianotti-Crosti syndrome",LLT
10024436,C0263373,"Lichen spinulosus",PT
10024436,C0263373,"Lichen spinulosus",LLT
10066945,C0263374,"Lichen striatus",PT
10066945,C0263374,"Lichen striatus",LLT
10050909,C0263382,"Hyperkeratosis follicularis et parafollicularis",LLT
10050909,C0263382,"Hyperkeratosis follicularis et parafollicularis",PT
10066295,C0263383,"Keratosis pilaris",PT
10066295,C0263383,"Keratosis pilaris",LLT
10069414,C0263385,"Confluent and reticulate papillomatosis",LLT
10069414,C0263385,"Confluent and reticulate papillomatosis",PT
10021199,C0263386,"Ichthyosis acquired",LLT
10021199,C0263386,"Ichthyosis acquired",PT
10069447,C0263387,"Pitted keratolysis",PT
10069447,C0263387,"Pitted keratolysis",LLT
10055046,C0263390,"Lichen myxoedematosus",PT
10055046,C0263390,"Lichen myxoedematosus",LLT
10052316,C0263394,"Majocchi's purpura",LLT
10056968,C0263398,"Erythema elevatum diutinum",PT
10056968,C0263398,"Erythema elevatum diutinum",LLT
10067527,C0263400,"Segmented hyalinising vasculitis",LLT
10067527,C0263400,"Segmented hyalinising vasculitis",PT
10039905,C0263400,"Segmented hyalinizing vasculitis",LLT
10068388,C0263415,"Actinic elastosis",PT
10068388,C0263415,"Actinic elastosis",LLT
10063071,C0263415,"Solar elastosis",LLT
10080996,C0263417,"Cutis verticis gyrata",LLT
10080996,C0263417,"Cutis verticis gyrata",PT
10067155,C0263419,"Reactive perforating collagenosis",PT
10067155,C0263419,"Reactive perforating collagenosis",LLT
10071311,C0263420,"Hyperkeratosis lenticularis perstans",PT
10071311,C0263420,"Hyperkeratosis lenticularis perstans",LLT
10000594,C0263421,"Acrodermatitis chronica atrophicans",PT
10000594,C0263421,"Acrodermatitis chronica atrophicans",LLT
10000507,C0263437,"Acne infantile",LLT
10000507,C0263437,"Acne infantile",PT
10086741,C0263440,"Acne tropica",LLT
10086741,C0263440,"Acne tropica",PT
10000501,C0263442,"Acne conglobata",PT
10000501,C0263442,"Acne conglobata",LLT
10000513,C0263443,"Acne pustular",LLT
10000513,C0263443,"Acne pustular",PT
10049141,C0263445,"Acne fulminans",PT
10049141,C0263445,"Acne fulminans",LLT
10034541,C0263449,"Perioral dermatitis",LLT
10034541,C0263449,"Perioral dermatitis",PT
10008571,C0263454,"Chloracne",PT
10008571,C0263454,"Chloracne",LLT
10000502,C0263457,"Acne cosmetica",PT
10000502,C0263457,"Acne cosmetica",LLT
10055000,C0263472,"Bromhidrosis",PT
10055000,C0263472,"Bromhidrosis",LLT
10067863,C0263474,"Uridrosis",PT
10067863,C0263474,"Uridrosis",LLT
10016406,C0263477,"Female pattern baldness",LLT
10057336,C0263483,"Districhiasis",LLT
10050534,C0263487,"Trichostasis spinulosa",PT
10050534,C0263487,"Trichostasis spinulosa",LLT
10052899,C0263492,"Ingrown hair",PT
10052899,C0263492,"Ingrown hair",LLT
10001766,C0263504,"Alopecia totalis",PT
10001766,C0263504,"Alopecia totalis",LLT
10001767,C0263505,"Alopecia universalis",PT
10001767,C0263505,"Alopecia universalis",LLT
10056537,C0263530,"Onychorrhexis",LLT
10028700,C0263536,"Nail hypertrophy",PT
10028700,C0263536,"Nail hypertrophy",LLT
10030336,C0263537,"Onychogryphosis",PT
10030336,C0263537,"Onychogryphosis",LLT
10058673,C0263539,"Onychomalacia",PT
10058673,C0263539,"Onychomalacia",LLT
10049274,C0263540,"Onychomadesis",PT
10049274,C0263540,"Onychomadesis",LLT
10067653,C0263556,"Tropical ulcer",LLT
10067653,C0263556,"Tropical ulcer",PT
10004192,C0263579,"Becker's naevus",PT
10004192,C0263579,"Becker's naevus",LLT
10068489,C0263583,"Idiopathic guttate hypomelanosis",PT
10068489,C0263583,"Idiopathic guttate hypomelanosis",LLT
10041307,C0263610,"Solar urticaria",PT
10041307,C0263610,"Solar urticaria",LLT
10063560,C0263634,"Excessive granulation tissue",LLT
10063560,C0263634,"Excessive granulation tissue",PT
10051642,C0263639,"Scrotal angiokeratoma",LLT
10051642,C0263639,"Scrotal angiokeratoma",PT
10031173,C0263661,"Osteoarthropathy",PT
10031173,C0263661,"Osteoarthropathy",LLT
10065057,C0263725,"Haemophilic arthropathy",LLT
10065057,C0263725,"Haemophilic arthropathy",PT
10080832,C0263843,"Snapping hip syndrome",LLT
10080832,C0263843,"Snapping hip syndrome",PT
10003422,C0263845,"Articular calcification",LLT
10003422,C0263845,"Articular calcification",PT
10086277,C0263846,"Joint fistula",LLT
10086277,C0263846,"Joint fistula",PT
10041670,C0263853,"Spondylitic myelopathy",LLT
10041670,C0263853,"Spondylitic myelopathy",PT
10051316,C0263859,"SAPHO syndrome",PT
10051316,C0263859,"SAPHO syndrome",LLT
10055041,C0263870,"Intervertebral disc space narrowing",LLT
10055041,C0263870,"Intervertebral disc space narrowing",PT
10050092,C0263884,"Radiculitis cervical",LLT
10008293,C0263884,"Cervical neuritis",LLT
10003983,C0263888,"Back disorder",LLT
10003983,C0263888,"Back disorder",PT
10050085,C0263898,"Radiculitis lumbosacral",LLT
